DATE,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DAY,MONTH
02/09/2015,OO,6271,N919SW,DEN,MTJ,7:05:00 PM,8:43:00 PM,98,10,8:53:00 PM,58,46,32,196,9:25:00 PM,4,8:03:00 PM,9:29:00 PM,86,Monday,Feb
01/19/2015,EV,5149,N878AS,XNA,ATL,6:10:00 PM,6:05:00 PM,-5,9,6:14:00 PM,102,95,78,589,8:32:00 PM,8,8:52:00 PM,8:40:00 PM,-12,Monday,Jan
01/30/2015,UA,541,N546UA,JFK,SFO,9:30:00 PM,8:24:00 PM,-6,33,11:57:00 PM,391,402,361,2586,12:58:00 PM,8,1:01:00 PM,1:06:00 PM,5,Friday,Jan
02/07/2015,US,1838,N955UW,PHL,PIT,8:30:00 PM,8:25:00 PM,-5,17,8:42:00 PM,73,69,47,268,9:29:00 PM,5,9:43:00 PM,9:34:00 PM,-9,Saturday,Feb
01/09/2015,UA,1177,N71411,DEN,SJC,3:04:00 PM,4:05:00 PM,61,11,4:16:00 PM,162,133,118,948,5:14:00 PM,4,4:46:00 PM,5:18:00 PM,32,Friday,Jan
01/21/2015,UA,574,N498UA,ORD,IAH,8:15:00 PM,8:14:00 PM,-1,15,8:29:00 PM,167,168,148,925,10:57:00 PM,5,11:02:00 PM,11:02:00 PM,0,Wednesday,Jan
01/10/2015,DL,776,N964DN,ATL,SRQ,10:09:00 PM,10:08:00 PM,-1,13,10:21:00 PM,93,76,61,444,11:22:00 PM,2,11:42:00 PM,11:24:00 PM,-18,Saturday,Jan
02/12/2015,MQ,2998,N655MQ,DFW,BTR,12:45:00 PM,12:41:00 PM,-4,18,12:59:00 PM,78,79,58,383,1:57:00 PM,3,2:03:00 PM,2:00:00 PM,-3,Thursday,Feb
01/12/2015,DL,404,N395DN,JFK,LAS,10:15:00 AM,10:23:00 AM,8,15,10:38:00 AM,361,334,314,2248,12:52:00 PM,5,1:16:00 PM,12:57:00 PM,-19,Monday,Jan
01/02/2015,B6,1326,N309JB,BWI,BOS,7:55:00 PM,7:43:00 PM,-12,8,7:51:00 PM,77,68,56,369,8:47:00 PM,4,9:12:00 PM,8:51:00 PM,-21,Friday,Jan
02/05/2015,EV,4456,N15574,CRP,IAH,4:04:00 PM,4:24:00 PM,20,12,4:36:00 PM,61,68,46,201,5:22:00 PM,10,5:05:00 PM,5:32:00 PM,27,Thursday,Feb
01/30/2015,UA,1146,N16701,IAH,EWR,9:10:00 AM,8:03:00 AM,-7,14,9:17:00 AM,206,188,167,1400,12:04:00 PM,7,12:36:00 PM,12:11:00 PM,-25,Friday,Jan
01/07/2015,EV,5425,N916EV,CRW,ATL,2:00:00 PM,2:13:00 PM,13,11,2:24:00 PM,86,79,62,363,3:26:00 PM,6,3:26:00 PM,3:32:00 PM,6,Wednesday,Jan
01/05/2015,WN,486,N449WN,FLL,MDW,10:00:00 AM,11:57:00 PM,-3,14,10:11:00 AM,195,194,173,1166,12:04:00 PM,7,12:15:00 PM,12:11:00 PM,-4,Monday,Jan
01/20/2015,OO,4968,N785SK,IAH,PBI,1:01:00 PM,1:39:00 PM,38,11,1:50:00 PM,145,129,114,956,4:44:00 PM,4,4:26:00 PM,4:48:00 PM,22,Tuesday,Jan
02/11/2015,AA,1108,N3GXAA,DFW,LGA,3:50:00 AM,2:42:00 AM,-8,9,3:51:00 AM,191,223,194,1389,12:05:00 PM,20,12:01:00 PM,12:25:00 PM,24,Wednesday,Feb
01/11/2015,DL,1429,N977AT,ATL,DAL,9:10:00 AM,8:08:00 AM,-2,11,9:19:00 AM,145,132,112,721,7:11:00 PM,9,9:35:00 PM,8:20:00 PM,-15,Sunday,Jan
01/01/2015,WN,1579,N429WN,ATL,SFO,1:50:00 PM,12:48:00 PM,-2,9,1:57:00 PM,330,307,292,2139,10:49:00 AM,6,11:20:00 AM,10:55:00 AM,-25,Thursday,Jan
01/26/2015,WN,1983,N275WN,STL,HOU,8:50:00 PM,8:45:00 PM,-5,11,8:56:00 PM,125,111,95,687,10:31:00 PM,5,10:55:00 PM,10:36:00 PM,-19,Monday,Jan
01/05/2015,US,531,N839AW,PHX,RNO,10:50:00 AM,11:02:00 AM,12,14,11:16:00 AM,112,104,85,601,11:41:00 AM,5,11:42:00 AM,11:46:00 AM,4,Monday,Jan
01/05/2015,MQ,3071,N697MQ,GSO,DFW,6:10:00 PM,8:03:00 PM,113,15,8:18:00 PM,190,195,146,999,9:44:00 PM,34,8:20:00 PM,10:18:00 PM,118,Monday,Jan
02/09/2015,AA,1685,N455AA,ORD,MCO,12:55:00 PM,1:13:00 PM,18,13,1:26:00 PM,157,159,130,1005,4:36:00 PM,16,4:32:00 PM,4:52:00 PM,20,Monday,Feb
01/13/2015,NK,604,N631NK,FLL,LGA,11:12:00 PM,12:28:00 AM,16,10,1:38:00 AM,168,151,132,1076,11:50:00 PM,9,10:00:00 AM,11:59:00 PM,-1,Tuesday,Jan
02/06/2015,F9,241,N953FR,BNA,DEN,6:13:00 PM,6:13:00 PM,0,10,6:23:00 PM,177,174,156,1014,7:59:00 PM,8,8:10:00 PM,8:07:00 PM,-3,Friday,Feb
01/20/2015,EV,5663,N14542,IAH,STL,1:04:00 PM,1:02:00 PM,-2,17,1:19:00 PM,119,115,94,667,2:53:00 PM,4,3:03:00 PM,2:57:00 PM,-6,Tuesday,Jan
02/11/2015,UA,1294,N68836,IAH,MCO,12:20:00 AM,11:18:00 PM,-2,14,1:32:00 AM,130,126,106,854,10:18:00 AM,6,10:30:00 AM,10:24:00 AM,-6,Wednesday,Feb
01/10/2015,OO,5335,N237SW,CEC,SFO,8:00:00 AM,3:57:00 AM,-3,10,8:07:00 AM,103,84,72,304,7:19:00 PM,2,10:43:00 PM,8:21:00 PM,-22,Saturday,Jan
02/10/2015,WN,231,N757LV,CHS,BWI,12:00:00 PM,11:59:00 AM,-1,10,12:09:00 PM,90,84,70,472,1:19:00 PM,4,1:30:00 PM,1:23:00 PM,-7,Tuesday,Feb
01/08/2015,WN,278,N756SA,BWI,BHM,1:35:00 PM,3:15:00 PM,100,13,3:28:00 PM,130,126,110,682,4:18:00 PM,3,2:45:00 PM,4:21:00 PM,96,Thursday,Jan
02/03/2015,WN,111,N7727A,SJC,BUR,8:55:00 PM,8:52:00 PM,-3,9,9:01:00 PM,60,57,45,296,9:46:00 PM,3,9:55:00 PM,9:49:00 PM,-6,Tuesday,Feb
01/14/2015,EV,5248,N712EV,MSP,MDW,5:15:00 PM,5:23:00 PM,8,20,5:43:00 PM,95,96,70,349,6:53:00 PM,6,6:50:00 PM,6:59:00 PM,9,Wednesday,Jan
01/22/2015,UA,1067,N67827,PDX,DEN,2:45:00 PM,2:38:00 PM,-7,7,2:45:00 PM,158,151,124,991,5:49:00 PM,20,6:23:00 PM,6:09:00 PM,-14,Thursday,Jan
02/03/2015,DL,2378,N311US,SAN,SLC,1:15:00 PM,1:08:00 PM,-7,18,1:26:00 PM,111,110,86,626,3:52:00 PM,6,4:06:00 PM,3:58:00 PM,-8,Tuesday,Feb
01/07/2015,UA,669,N474UA,DEN,MSP,7:41:00 PM,8:02:00 PM,21,16,8:18:00 PM,117,119,90,680,10:48:00 PM,13,10:38:00 PM,11:01:00 PM,23,Wednesday,Jan
02/02/2015,AA,73,N3BUAA,PHL,CLT,10:05:00 AM,10:01:00 AM,-4,22,10:23:00 AM,125,118,93,449,11:56:00 AM,3,12:10:00 PM,11:59:00 AM,-11,Monday,Feb
02/03/2015,OO,4757,N783CA,MSP,CID,9:49:00 PM,9:54:00 PM,5,15,10:09:00 PM,73,62,40,220,10:49:00 PM,7,11:02:00 PM,10:56:00 PM,-6,Tuesday,Feb
01/16/2015,EV,5292,N923EV,ATL,AVL,10:01:00 PM,9:58:00 PM,-3,13,10:11:00 PM,52,49,32,164,10:43:00 PM,4,10:53:00 PM,10:47:00 PM,-6,Friday,Jan
01/05/2015,UA,698,N401UA,SFO,LAX,12:07:00 PM,12:09:00 PM,2,13,12:22:00 PM,93,98,59,337,1:21:00 PM,26,1:40:00 PM,1:47:00 PM,7,Monday,Jan
01/10/2015,WN,2436,N526SW,DAL,HOU,5:00:00 PM,5:01:00 PM,1,10,5:11:00 PM,65,61,48,239,5:59:00 PM,3,6:05:00 PM,6:02:00 PM,-3,Saturday,Jan
01/05/2015,MQ,3114,N623MQ,DTW,ORD,2:40:00 PM,5:14:00 PM,154,11,5:25:00 PM,85,136,57,235,5:22:00 PM,68,3:05:00 PM,6:30:00 PM,205,Monday,Jan
01/01/2015,WN,2849,N8328A,LAX,MDW,2:25:00 PM,3:09:00 PM,44,7,3:16:00 PM,240,229,215,1750,8:51:00 PM,7,8:25:00 PM,8:58:00 PM,33,Thursday,Jan
01/23/2015,UA,1603,N69839,IAH,SAN,12:45:00 PM,12:48:00 PM,3,20,6:08:00 PM,216,198,174,1303,10:02:00 AM,4,10:21:00 AM,10:06:00 AM,-15,Friday,Jan
01/14/2015,US,895,N190UW,ORD,PHL,6:55:00 PM,6:55:00 PM,0,15,7:10:00 PM,117,111,91,678,9:41:00 PM,5,9:52:00 PM,9:46:00 PM,-6,Wednesday,Jan
01/12/2015,OO,6408,N969SW,SFO,EUG,1:10:00 PM,2:54:00 PM,104,31,3:25:00 PM,97,113,78,451,4:43:00 PM,4,2:47:00 PM,4:47:00 PM,120,Monday,Jan
02/11/2015,WN,325,N263WN,HOU,MCI,5:20:00 PM,5:16:00 PM,-4,11,5:27:00 PM,115,105,88,666,6:55:00 PM,6,7:15:00 PM,7:01:00 PM,-14,Wednesday,Feb
01/30/2015,WN,948,N279WN,STL,DAL,10:10:00 AM,10:08:00 AM,-2,7,10:15:00 AM,105,92,80,546,11:35:00 AM,5,11:55:00 AM,11:40:00 AM,-15,Friday,Jan
01/29/2015,WN,61,N953WN,TPA,DCA,12:45:00 PM,12:44:00 PM,-1,13,1:57:00 PM,135,134,117,814,10:54:00 AM,4,11:00:00 AM,10:58:00 AM,-2,Thursday,Jan
01/24/2015,WN,3492,N781WN,MDW,BOS,1:40:00 PM,1:36:00 PM,-4,14,1:50:00 PM,135,140,118,861,4:48:00 PM,8,4:55:00 PM,4:56:00 PM,1,Saturday,Jan
01/10/2015,EV,2514,N880AS,DFW,OKC,3:50:00 AM,3:52:00 AM,2,27,9:19:00 AM,54,66,35,175,1:54:00 PM,4,12:44:00 PM,1:58:00 PM,14,Saturday,Jan
02/04/2015,MQ,2937,N690MQ,DFW,ABI,5:55:00 PM,5:52:00 PM,-3,14,6:06:00 PM,47,51,34,158,6:40:00 PM,3,6:42:00 PM,6:43:00 PM,1,Wednesday,Feb
01/16/2015,DL,953,N694DL,ATL,SAT,6:59:00 PM,7:00:00 PM,1,15,7:15:00 PM,162,171,147,874,8:42:00 PM,9,8:41:00 PM,8:51:00 PM,10,Friday,Jan
01/05/2015,WN,596,N739GB,SAT,DAL,8:00:00 PM,8:38:00 PM,38,9,8:47:00 PM,55,59,39,248,9:26:00 PM,11,8:55:00 PM,9:37:00 PM,42,Monday,Jan
01/16/2015,US,483,N826AW,MSP,PHX,2:35:00 PM,2:35:00 PM,0,16,2:51:00 PM,203,193,174,1276,4:45:00 PM,3,4:58:00 PM,4:48:00 PM,-10,Friday,Jan
01/19/2015,OO,5608,N923SW,LAX,SEA,12:40:00 PM,12:45:00 PM,5,18,6:03:00 PM,170,170,146,954,11:29:00 AM,6,11:30:00 AM,11:35:00 AM,5,Monday,Jan
02/08/2015,WN,134,N409WN,OKC,DEN,12:25:00 PM,12:24:00 PM,-1,8,12:32:00 PM,100,91,77,495,12:49:00 PM,6,1:05:00 PM,12:55:00 PM,-10,Sunday,Feb
01/02/2015,OO,5485,N494CA,COS,DEN,7:16:00 PM,6:08:00 PM,-8,15,8:23:00 PM,54,62,18,73,10:41:00 PM,29,10:10:00 AM,10:10:00 AM,0,Friday,Jan
01/30/2015,WN,4896,N366SW,ATL,IND,3:05:00 PM,3:24:00 PM,19,20,3:44:00 PM,100,102,77,432,5:01:00 PM,5,4:45:00 PM,5:06:00 PM,21,Friday,Jan
02/10/2015,NK,719,N529NK,DEN,LAS,6:45:00 PM,6:42:00 PM,-3,9,6:51:00 PM,112,105,90,628,7:21:00 PM,6,7:37:00 PM,7:27:00 PM,-10,Tuesday,Feb
01/13/2015,VX,420,N621VA,LAX,JFK,11:10:00 PM,11:06:00 PM,-4,7,11:13:00 PM,315,299,273,2475,4:46:00 PM,19,12:25:00 AM,10:05:00 PM,-20,Tuesday,Jan
01/24/2015,WN,2882,N913WN,ATL,SAN,3:45:00 PM,3:51:00 PM,6,9,4:00:00 PM,305,263,251,1892,5:11:00 PM,3,5:50:00 PM,5:14:00 PM,-36,Saturday,Jan
01/04/2015,WN,1438,N476WN,ATL,FLL,5:15:00 PM,7:50:00 PM,155,9,7:59:00 PM,110,102,88,581,9:27:00 PM,5,7:05:00 PM,9:32:00 PM,147,Sunday,Jan
01/20/2015,OO,6533,N128SY,ORD,DCA,10:00:00 PM,5:55:00 PM,-5,23,11:18:00 PM,110,110,81,612,9:39:00 PM,6,11:50:00 PM,10:45:00 PM,-5,Tuesday,Jan
01/10/2015,UA,1729,N37409,MIA,ORD,1:52:00 PM,1:50:00 PM,-2,16,6:06:00 PM,200,195,172,1197,10:58:00 AM,7,11:12:00 AM,11:05:00 AM,-7,Saturday,Jan
01/05/2015,HA,33,N373HA,LAX,OGG,11:15:00 AM,11:07:00 AM,-8,8,11:15:00 AM,345,345,318,2486,2:33:00 PM,19,3:00:00 PM,2:52:00 PM,-8,Monday,Jan
01/22/2015,DL,1811,N329NB,DCA,DTW,12:05:00 PM,7:56:00 AM,-9,31,2:27:00 PM,100,111,72,405,1:39:00 AM,8,2:45:00 AM,2:47:00 AM,2,Thursday,Jan
01/30/2015,AS,62,N587AS,JNU,SIT,10:29:00 AM,10:20:00 AM,-9,25,10:45:00 AM,48,55,24,95,11:09:00 AM,6,11:17:00 AM,11:15:00 AM,-2,Friday,Jan
01/07/2015,WN,110,N257WN,LAS,AUS,8:10:00 PM,8:49:00 PM,39,10,8:59:00 PM,150,156,142,1090,12:21:00 PM,4,4:40:00 PM,12:25:00 PM,45,Wednesday,Jan
01/03/2015,AA,1568,N597AA,DFW,OKC,10:45:00 PM,11:53:00 PM,8,11,10:04:00 AM,55,47,31,175,10:35:00 AM,5,10:40:00 AM,10:40:00 AM,0,Saturday,Jan
02/05/2015,AA,2463,N5FCAA,LAX,DFW,6:55:00 PM,6:50:00 PM,-5,24,7:14:00 PM,170,185,155,1235,11:49:00 PM,6,11:45:00 PM,11:55:00 PM,10,Thursday,Feb
01/08/2015,UA,423,N442UA,EWR,SFO,4:30:00 PM,4:25:00 PM,-5,20,4:45:00 PM,389,378,354,2565,7:39:00 PM,4,7:59:00 PM,7:43:00 PM,-16,Thursday,Jan
01/04/2015,WN,4022,N8606C,LAX,MDW,3:30:00 PM,3:33:00 PM,3,12,4:45:00 PM,240,246,226,1750,12:31:00 PM,8,12:30:00 PM,12:39:00 PM,9,Sunday,Jan
01/17/2015,WN,3204,N964WN,MDW,DAL,5:55:00 PM,5:52:00 PM,-3,10,10:02:00 PM,150,130,116,793,1:58:00 PM,4,8:25:00 PM,6:02:00 PM,-23,Saturday,Jan
02/11/2015,OO,5292,N976SW,DLH,ORD,12:00:00 PM,7:58:00 AM,-2,35,3:33:00 PM,100,111,65,397,1:38:00 AM,11,2:40:00 AM,2:49:00 AM,9,Wednesday,Feb
01/22/2015,WN,2331,N473WN,LGA,ATL,2:25:00 PM,2:22:00 PM,-3,55,11:17:00 PM,170,187,125,762,8:22:00 PM,7,7:15:00 PM,8:29:00 PM,14,Thursday,Jan
02/10/2015,DL,1200,N662DN,ATL,BOS,11:33:00 AM,11:33:00 AM,0,12,11:45:00 AM,148,152,128,946,1:53:00 PM,12,2:01:00 PM,2:05:00 PM,4,Tuesday,Feb
02/04/2015,AA,2401,N851AA,DFW,LAX,5:50:00 PM,4:44:00 PM,-6,12,5:56:00 PM,206,183,165,1235,2:41:00 AM,6,9:16:00 AM,2:47:00 AM,-29,Wednesday,Feb
01/23/2015,MQ,3635,N806MQ,PNS,DFW,12:35:00 PM,12:35:00 PM,0,11,12:46:00 PM,130,117,99,604,2:25:00 PM,7,2:45:00 PM,2:32:00 PM,-13,Friday,Jan
01/27/2015,OO,2617,N464SW,FAT,LAX,7:12:00 PM,7:05:00 PM,-7,14,7:19:00 PM,72,69,40,209,7:59:00 PM,15,8:24:00 PM,8:14:00 PM,-10,Tuesday,Jan
01/24/2015,OO,6391,N789SK,EUG,DEN,5:30:00 AM,4:21:00 AM,-9,11,5:32:00 AM,156,143,122,996,11:34:00 AM,10,6:06:00 PM,12:44:00 PM,-22,Saturday,Jan
01/27/2015,DL,1926,N923DN,ATL,MCI,6:05:00 PM,6:04:00 PM,-1,12,6:16:00 PM,137,125,108,692,7:04:00 PM,5,7:22:00 PM,7:09:00 PM,-13,Tuesday,Jan
01/22/2015,AA,1596,N3ADAA,DFW,SNA,12:45:00 PM,12:43:00 PM,-2,15,12:58:00 PM,197,184,160,1205,1:38:00 PM,9,2:02:00 PM,1:47:00 PM,-15,Thursday,Jan
01/15/2015,DL,1244,N951DN,SRQ,ATL,12:00:00 PM,7:57:00 AM,-3,11,12:08:00 PM,99,97,79,444,12:27:00 AM,7,1:39:00 AM,1:34:00 AM,-5,Thursday,Jan
01/05/2015,B6,1552,N351JB,MCO,BOS,12:00:00 PM,7:57:00 AM,-3,13,1:10:00 PM,167,141,123,1121,9:13:00 AM,5,12:47:00 PM,9:18:00 AM,-29,Monday,Jan
01/16/2015,UA,1296,N76528,LAX,KOA,10:03:00 AM,10:08:00 AM,5,15,10:23:00 AM,359,332,313,2504,1:36:00 PM,4,2:02:00 PM,1:40:00 PM,-22,Friday,Jan
01/18/2015,WN,4162,N8625A,SLC,MDW,8:00:00 AM,8:00:00 AM,0,11,9:11:00 AM,190,174,157,1259,11:48:00 AM,6,12:10:00 PM,11:54:00 AM,-16,Sunday,Jan
01/17/2015,EV,6028,N13978,ORD,IND,11:55:00 AM,11:49:00 AM,-6,15,12:04:00 PM,67,54,32,177,1:36:00 PM,7,2:02:00 PM,1:43:00 PM,-19,Saturday,Jan
01/20/2015,OO,2587,N417SW,TUS,LAX,11:00:00 AM,10:48:00 AM,-12,11,10:59:00 AM,95,93,77,451,11:16:00 AM,5,11:35:00 AM,11:21:00 AM,-14,Tuesday,Jan
02/06/2015,US,1792,N971UY,FLL,PHL,12:00:00 PM,7:52:00 AM,-8,11,12:03:00 PM,160,175,161,992,12:44:00 PM,3,12:40:00 PM,12:47:00 PM,7,Friday,Feb
02/03/2015,WN,4300,N684WN,LAX,SFO,6:50:00 PM,6:47:00 PM,-3,7,6:54:00 PM,75,67,55,337,7:49:00 PM,5,8:05:00 PM,7:54:00 PM,-11,Tuesday,Feb
02/08/2015,EV,4239,N13978,IAH,JAN,4:15:00 PM,4:13:00 PM,-2,10,4:23:00 PM,76,69,54,351,5:17:00 PM,5,5:31:00 PM,5:22:00 PM,-9,Sunday,Feb
02/02/2015,AA,1086,N479AA,SLC,DFW,12:15:00 PM,12:16:00 PM,1,19,12:35:00 PM,154,162,130,989,3:45:00 PM,13,3:49:00 PM,3:58:00 PM,9,Monday,Feb
01/30/2015,EV,5804,N14991,ORD,MCI,11:30:00 AM,10:27:00 AM,-3,15,12:42:00 PM,97,96,74,403,11:56:00 PM,7,10:07:00 AM,10:03:00 AM,-4,Friday,Jan
02/09/2015,UA,1654,N24202,IAH,SJC,8:20:00 PM,7:17:00 PM,-3,24,10:41:00 PM,258,249,221,1608,11:22:00 AM,4,11:38:00 AM,11:26:00 AM,-12,Monday,Feb
01/08/2015,WN,1632,N555LV,SJC,SNA,9:15:00 PM,9:12:00 PM,-3,8,9:20:00 PM,70,71,60,342,10:20:00 PM,3,10:25:00 PM,10:23:00 PM,-2,Thursday,Jan
02/09/2015,DL,129,N824DN,ATL,SEA,12:57:00 PM,1:03:00 PM,6,11,1:14:00 PM,330,322,304,2182,3:18:00 PM,7,3:27:00 PM,3:25:00 PM,-2,Monday,Feb
02/08/2015,OO,4837,N806SK,PHX,SEA,5:57:00 PM,5:54:00 PM,-3,19,6:13:00 PM,188,171,147,1107,7:40:00 PM,5,8:05:00 PM,7:45:00 PM,-20,Sunday,Feb
01/03/2015,EV,2512,N830AS,BRO,DFW,1:15:00 PM,12:08:00 PM,-7,13,2:21:00 PM,95,94,70,482,1:31:00 AM,11,3:50:00 AM,2:42:00 AM,-8,Saturday,Jan
01/16/2015,F9,520,N206FR,DEN,CLE,12:43:00 PM,11:36:00 AM,-7,13,12:49:00 PM,167,188,154,1201,1:23:00 PM,21,1:30:00 PM,1:44:00 PM,14,Friday,Jan
01/23/2015,US,776,N579UW,PHX,PHL,1:10:00 PM,1:04:00 PM,-6,16,1:20:00 PM,262,270,248,2075,7:28:00 PM,6,7:32:00 PM,7:34:00 PM,2,Friday,Jan
01/21/2015,EV,3938,N11536,ORD,MEM,9:10:00 AM,8:06:00 AM,-4,18,10:24:00 AM,114,110,86,491,11:50:00 PM,6,10:04:00 AM,11:56:00 PM,-8,Wednesday,Jan
02/01/2015,NK,475,N616NK,LGA,DTW,10:40:00 PM,10:44:00 PM,4,14,11:58:00 PM,123,131,107,502,11:45:00 AM,10,11:43:00 AM,11:55:00 AM,12,Sunday,Feb
01/09/2015,OO,4458,N936SW,MKE,CVG,10:25:00 AM,10:25:00 AM,0,15,12:40:00 PM,84,74,53,318,10:33:00 AM,6,10:49:00 AM,10:39:00 AM,-10,Friday,Jan
01/04/2015,WN,1680,N644SW,ATL,STL,7:15:00 PM,8:54:00 PM,99,15,9:09:00 PM,105,101,82,484,9:31:00 PM,4,8:00:00 PM,9:35:00 PM,95,Sunday,Jan
01/09/2015,B6,1169,N206JB,RIC,MCO,9:13:00 AM,8:02:00 AM,-11,15,9:17:00 AM,126,128,105,667,10:02:00 AM,8,10:19:00 AM,10:10:00 AM,-9,Friday,Jan
01/15/2015,B6,733,N304JB,MCO,SJU,1:10:00 PM,1:09:00 PM,-1,9,1:18:00 PM,163,149,136,1189,4:34:00 PM,4,4:53:00 PM,4:38:00 PM,-15,Thursday,Jan
02/02/2015,WN,4020,N704SW,BWI,ATL,8:10:00 PM,8:11:00 PM,1,14,8:25:00 PM,120,111,89,577,9:54:00 PM,8,10:10:00 PM,10:02:00 PM,-8,Monday,Feb
02/10/2015,OO,6209,N724SK,ORD,BNA,6:05:00 PM,5:59:00 PM,-6,20,6:19:00 PM,91,89,60,409,7:19:00 PM,9,7:36:00 PM,7:28:00 PM,-8,Tuesday,Feb
02/08/2015,DL,2359,N925AT,SGF,ATL,12:00:00 PM,12:00:00 PM,0,15,1:15:00 PM,125,94,74,563,10:29:00 AM,5,6:05:00 PM,11:34:00 AM,-31,Sunday,Feb
01/21/2015,OO,4980,N770SK,ORD,MTJ,11:53:00 PM,10:55:00 AM,62,29,11:24:00 AM,187,190,157,1081,1:01:00 PM,4,12:00:00 PM,1:05:00 PM,65,Wednesday,Jan
01/04/2015,AA,2380,N4XGAA,LAX,STL,3:25:00 PM,3:50:00 PM,25,15,4:05:00 PM,210,213,191,1592,9:16:00 PM,7,8:55:00 PM,9:23:00 PM,28,Sunday,Jan
01/27/2015,MQ,3634,N659MQ,DFW,JAN,10:00:00 AM,10:00:00 AM,0,21,10:21:00 AM,77,81,56,408,11:17:00 AM,4,11:17:00 AM,11:21:00 AM,4,Tuesday,Jan
01/31/2015,US,760,N744P,MIA,CLT,5:10:00 PM,5:13:00 PM,3,24,5:37:00 PM,139,130,100,650,7:17:00 PM,6,7:29:00 PM,7:23:00 PM,-6,Saturday,Jan
02/11/2015,OO,2735,N944SW,DRO,PHX,1:15:00 PM,12:09:00 PM,-6,14,2:23:00 PM,79,80,57,351,12:20:00 AM,9,1:34:00 AM,12:29:00 AM,-5,Wednesday,Feb
01/20/2015,UA,754,N492UA,DEN,LGA,12:40:00 PM,12:41:00 PM,1,11,12:52:00 PM,226,212,197,1620,6:09:00 PM,4,6:26:00 PM,6:13:00 PM,-13,Tuesday,Jan
02/04/2015,WN,3671,N511SW,MSY,HOU,3:30:00 PM,2:24:00 PM,-6,8,3:32:00 PM,75,68,57,302,12:29:00 AM,3,2:45:00 AM,1:32:00 AM,-13,Wednesday,Feb
01/02/2015,AA,204,N633AA,MIA,LAS,10:00:00 PM,5:59:00 PM,-1,25,12:24:00 AM,328,315,284,2174,6:08:00 PM,6,8:28:00 PM,7:14:00 PM,-14,Friday,Jan
01/15/2015,EV,5482,N843AS,CRW,ATL,4:47:00 PM,4:47:00 PM,0,14,5:01:00 PM,90,86,64,363,6:05:00 PM,8,6:17:00 PM,6:13:00 PM,-4,Thursday,Jan
01/07/2015,EV,4269,N11121,IAD,CLE,5:00:00 PM,5:50:00 PM,50,23,6:13:00 PM,78,82,52,288,7:05:00 PM,7,6:18:00 PM,7:12:00 PM,54,Wednesday,Jan
02/04/2015,DL,50,N584NW,RSW,MSP,3:46:00 PM,3:41:00 PM,-5,25,4:06:00 PM,222,220,186,1416,6:12:00 PM,9,6:28:00 PM,6:21:00 PM,-7,Wednesday,Feb
01/04/2015,OO,4623,N613QX,PDX,SEA,11:25:00 AM,11:53:00 AM,28,9,12:02:00 PM,50,55,38,129,12:40:00 PM,8,12:15:00 PM,12:48:00 PM,33,Sunday,Jan
01/20/2015,B6,1466,N618JB,FLL,BUF,6:46:00 PM,6:39:00 PM,-7,14,6:53:00 PM,174,171,155,1165,9:28:00 PM,2,9:40:00 PM,9:30:00 PM,-10,Tuesday,Jan
01/20/2015,WN,3835,N644SW,LIT,DAL,11:50:00 PM,10:43:00 PM,-7,9,11:52:00 PM,70,67,54,296,10:46:00 AM,4,11:00:00 AM,10:50:00 AM,-10,Tuesday,Jan
01/13/2015,US,2121,N819AW,BOS,DCA,4:00:00 PM,3:52:00 PM,-8,7,3:59:00 PM,93,79,70,399,5:09:00 PM,2,5:33:00 PM,5:11:00 PM,-22,Tuesday,Jan
02/06/2015,AA,1029,N3JXAA,JFK,DCA,4:00:00 PM,3:59:00 PM,-1,31,4:30:00 PM,81,93,55,213,5:25:00 PM,7,5:21:00 PM,5:32:00 PM,11,Friday,Feb
01/28/2015,WN,970,N737JW,ATL,HOU,8:55:00 PM,8:55:00 PM,0,15,9:10:00 PM,140,127,108,696,9:58:00 PM,4,10:15:00 PM,10:02:00 PM,-13,Wednesday,Jan
02/10/2015,WN,1051,N712SW,SAT,DEN,12:45:00 PM,12:41:00 PM,-4,6,12:47:00 PM,140,117,105,794,1:32:00 PM,6,2:05:00 PM,1:38:00 PM,-27,Tuesday,Feb
01/31/2015,US,1764,N817AW,MCI,CLT,3:40:00 PM,3:31:00 PM,-9,12,3:43:00 PM,129,123,96,808,6:19:00 PM,15,6:49:00 PM,6:34:00 PM,-15,Saturday,Jan
02/10/2015,MQ,3208,N923MQ,DFW,BIS,4:00:00 PM,3:52:00 PM,-8,15,4:07:00 PM,152,161,142,977,6:29:00 PM,4,6:32:00 PM,6:33:00 PM,1,Tuesday,Feb
02/11/2015,EV,4287,N14179,IAD,IAH,4:27:00 AM,4:25:00 AM,-2,28,7:53:00 AM,225,219,183,1190,3:56:00 AM,8,9:12:00 AM,8:04:00 AM,-8,Wednesday,Feb
